CustomerKey,FirstName,LastName,Gender,EmailAddress,BirthDate,AnnualIncome,EducationLevel,HomeOwner,MaritalStatus,Occupation,Prefix,TotalChildren
11211,SAMANTHA,RUSSELL,F,samantha42@adventure-works.com,1949-10-12 00:00:00,40000,High School,Y,M,Professional,MRS.,2
11212,CHLOE,CAMPBELL,F,chloe4@adventure-works.com,1949-11-05 00:00:00,40000,High School,Y,M,Professional,MRS.,2
11213,STEPHANIE,MURPHY,F,stephanie11@adventure-works.com,1949-05-14 00:00:00,60000,Partial College,Y,S,Professional,MRS.,2
11214,CHARLES,MILLER,M,charles9@adventure-works.com,1949-11-07 00:00:00,60000,Partial College,Y,S,Professional,MR.,2
11215,ANA,PERRY,F,ana7@adventure-works.com,1950-06-21 00:00:00,40000,Partial High School,Y,M,Skilled Manual,MRS.,2
11216,JASMINE,TORRES,F,jasmine32@adventure-works.com,1950-05-20 00:00:00,60000,Partial College,Y,S,Professional,MRS.,2
11217,NATALIE,ADAMS,F,natalie58@adventure-works.com,1950-02-11 00:00:00,60000,Partial College,Y,S,Professional,MRS.,2
11218,OLIVIA,BROWN,F,olivia4@adventure-works.com,1950-09-11 00:00:00,60000,Partial College,N,S,Professional,MRS.,2
11219,CHARLES,COOK,M,charles69@adventure-works.com,1950-12-02 00:00:00,60000,High School,Y,M,Professional,MR.,2
11220,ERICA,HUANG,F,erica5@adventure-works.com,1950-02-23 00:00:00,60000,Partial College,Y,M,Professional,MRS.,2
11221,NATHAN,PERRY,M,nathan3@adventure-works.com,1950-06-10 00:00:00,70000,Partial College,Y,M,Professional,MR.,4
11222,ALEXANDRA,RIVERA,F,alexandra11@adventure-works.com,1950-08-17 00:00:00,80000,Bachelors,Y,M,Management,MRS.,3
11223,HAILEY,PATTERSON,F,hailey30@adventure-works.com,1951-09-16 00:00:00,70000,High School,Y,S,Professional,MRS.,2
11224,TIFFANY,LI,F,tiffany3@adventure-works.com,1951-09-06 00:00:00,70000,High School,Y,S,Professional,MRS.,2
11226,SYDNEY,ROSS,F,sydney26@adventure-works.com,1951-09-27 00:00:00,60000,Partial College,Y,M,Professional,MRS.,2
11227,MARSHALL,CHAVEZ,M,marshall35@adventure-works.com,1951-08-12 00:00:00,60000,Partial College,Y,S,Professional,MR.,2
11228,ASHLEY,JONES,F,ashley3@adventure-works.com,1951-04-19 00:00:00,60000,Partial College,Y,M,Professional,MRS.,2
11229,ADRIAN,STEWART,M,adrian21@adventure-works.com,1951-12-03 00:00:00,70000,Partial College,Y,S,Professional,MR.,4
11230,AMBER,TURNER,F,amber4@adventure-works.com,1951-04-03 00:00:00,70000,Partial College,N,M,Professional,MRS.,4
11231,DENNIS,ZHANG,M,dennis1@adventure-works.com,1952-11-14 00:00:00,60000,High School,Y,M,Professional,MR.,2
11232,HAILEY,BRYANT,F,hailey38@adventure-works.com,1952-09-27 00:00:00,60000,High School,N,M,Professional,MRS.,3
11233,TODD,LI,M,todd5@adventure-works.com,1952-09-09 00:00:00,70000,Partial College,Y,M,Professional,MR.,4
11234,ANNA,GRIFFIN,NA,anna46@adventure-works.com,1952-11-19 00:00:00,70000,Partial College,Y,S,Professional,"",4
11235,ANGEL,STEWART,M,angel24@adventure-works.com,1952-02-08 00:00:00,70000,Partial College,Y,M,Professional,MR.,4
11236,JEREMY,BUTLER,M,jeremy29@adventure-works.com,1952-03-05 00:00:00,70000,Partial College,Y,S,Professional,MR.,5
11237,CLARENCE,ANAND,M,clarence36@adventure-works.com,1958-09-23 00:00:00,130000,Bachelors,N,S,Management,MR.,2
11238,MAYRA,PRASAD,F,mayra9@adventure-works.com,1958-08-10 00:00:00,130000,Bachelors,N,S,Management,MRS.,2
11239,LATOYA,GOEL,F,latoya18@adventure-works.com,1958-10-06 00:00:00,130000,Partial College,N,M,Professional,MRS.,2
11240,ANNE,HERNANDEZ,F,anne4@adventure-works.com,1958-12-11 00:00:00,160000,Partial College,Y,M,Professional,MRS.,2
11241,LISA,CAI,F,lisa24@adventure-works.com,1957-10-11 00:00:00,100000,Partial College,Y,S,Professional,MRS.,2
11242,LARRY,MUNOZ,M,larry9@adventure-works.com,1957-11-11 00:00:00,110000,Partial College,Y,M,Professional,MR.,2
11243,ROBIN,ALVAREZ,F,robin2@adventure-works.com,1957-10-09 00:00:00,150000,Partial College,Y,M,Professional,MRS.,2
11244,ALEXIS,COLEMAN,F,alexis28@adventure-works.com,1957-11-26 00:00:00,170000,Bachelors,N,S,Management,MRS.,2
11245,RICKY,VAZQUEZ,M,ricky15@adventure-works.com,1956-10-27 00:00:00,120000,High School,N,M,Professional,MR.,3
11247,CLAUDIA,ZHOU,F,claudia7@adventure-works.com,1956-06-06 00:00:00,130000,Partial College,N,S,Professional,MRS.,3
11248,TRISTAN,ALEXANDER,M,tristan19@adventure-works.com,1955-03-26 00:00:00,110000,Partial College,Y,M,Professional,MR.,3
11249,CINDY,PATEL,F,cindy3@adventure-works.com,1955-07-13 00:00:00,130000,Partial College,Y,M,Professional,MRS.,3
11250,SHANNON,LIU,F,shannon4@adventure-works.com,1955-03-12 00:00:00,170000,High School,Y,M,Professional,MRS.,3
11251,XAVIER,LONG,M,xavier51@adventure-works.com,1932-07-04 00:00:00,30000,High School,N,S,Professional,MR.,4
11252,NICHOLAS,THOMPSON,M,nicholas16@adventure-works.com,1932-06-07 00:00:00,90000,Graduate Degree,Y,S,Management,MR.,3
11253,JOSÉ,HERNANDEZ,M,josé54@adventure-works.com,1933-02-28 00:00:00,60000,Graduate Degree,Y,M,Management,MR.,2
11254,JOHNATHAN,VANCE,M,johnathan5@adventure-works.com,1933-03-03 00:00:00,70000,Graduate Degree,Y,M,Management,MR.,4
11255,COLIN,LIN,M,colin8@adventure-works.com,1933-04-04 00:00:00,70000,Graduate Degree,Y,M,Management,MR.,4
11256,KATELYN,HERNANDEZ,F,katelyn42@adventure-works.com,1933-09-20 00:00:00,70000,Graduate Degree,Y,M,Management,MRS.,4
11257,JACQUELINE,POWELL,F,jacqueline9@adventure-works.com,1933-01-06 00:00:00,120000,Graduate Degree,Y,S,Management,MRS.,1
11258,XAVIER,HILL,M,xavier26@adventure-works.com,1933-06-28 00:00:00,120000,Graduate Degree,Y,M,Management,MR.,1
11259,VICTORIA,STEWART,F,victoria24@adventure-works.com,1965-03-27 00:00:00,100000,Partial College,Y,M,Professional,MRS.,4
11260,KATELYN,KELLY,F,katelyn1@adventure-works.com,1965-04-12 00:00:00,110000,Bachelors,Y,M,Management,MRS.,2
11261,STEPHANIE,COLLINS,F,stephanie52@adventure-works.com,1965-04-24 00:00:00,130000,Graduate Degree,Y,M,Management,MRS.,1
11262,JENNIFER,SIMMONS,F,jennifer88@adventure-works.com,1964-05-04 00:00:00,80000,Bachelors,Y,M,Management,MRS.,4
11263,TRINITY,RICHARDSON,F,trinity9@adventure-works.com,1964-09-11 00:00:00,90000,Partial College,Y,M,Professional,MRS.,5
11264,EDUARDO,MARTIN,M,eduardo13@adventure-works.com,1964-06-17 00:00:00,90000,Partial College,N,S,Professional,MR.,5
11265,ELIZABETH,JONES,F,elizabeth7@adventure-works.com,1964-07-13 00:00:00,90000,Partial College,Y,M,Professional,MRS.,5
11266,TAYLOR,HOWARD,F,taylor14@adventure-works.com,1964-05-05 00:00:00,90000,Partial College,N,S,Professional,MS.,0
11267,DAVID,DIAZ,M,david55@adventure-works.com,1964-10-02 00:00:00,120000,Partial College,Y,S,Professional,MR.,4
11268,KATELYN,CARTER,F,katelyn33@adventure-works.com,1964-05-03 00:00:00,130000,Graduate Degree,Y,M,Management,MRS.,2
11269,RYAN,FOSTER,M,ryan19@adventure-works.com,1964-10-13 00:00:00,130000,Graduate Degree,Y,M,Management,MR.,2
11270,ROBERT,LEE,M,robert82@adventure-works.com,1964-05-04 00:00:00,130000,Graduate Degree,Y,M,Management,MR.,2
11271,DANIELLE,REED,F,danielle23@adventure-works.com,1964-06-05 00:00:00,150000,Bachelors,N,S,Management,MRS.,2
11272,LAUREN,MARTINEZ,F,lauren35@adventure-works.com,1956-11-10 00:00:00,70000,Partial College,Y,S,Professional,MRS.,4
11273,NATHAN,LAL,M,nathan26@adventure-works.com,1956-10-01 00:00:00,90000,Partial College,Y,M,Professional,MR.,2
11274,KYLE,FOSTER,M,kyle11@adventure-works.com,1934-04-12 00:00:00,50000,Graduate Degree,Y,M,Management,MR.,2
11275,JENNY,RAI,F,jenny40@adventure-works.com,1934-01-18 00:00:00,80000,Graduate Degree,Y,M,Management,MRS.,4
11276,NANCY,CHAPMAN,F,nancy7@adventure-works.com,1963-09-19 00:00:00,80000,Partial College,Y,M,Professional,MRS.,4
11277,CHARLES,JACKSON,M,charles15@adventure-works.com,1963-06-10 00:00:00,80000,Partial College,Y,M,Professional,MR.,4
11278,JONATHAN,PHILLIPS,M,jonathan35@adventure-works.com,1963-08-20 00:00:00,90000,Partial College,N,S,Professional,MR.,0
11279,AMANDA,COOK,F,amanda3@adventure-works.com,1963-09-12 00:00:00,90000,Partial College,Y,M,Professional,MS.,0
11280,ROBERT,COLLINS,M,robert45@adventure-works.com,1963-08-21 00:00:00,90000,Partial College,Y,M,Professional,MR.,0
11281,MEGAN,BARNES,F,megan53@adventure-works.com,1963-10-10 00:00:00,110000,Bachelors,Y,S,Management,MRS.,4
11282,CHRISTIAN,THOMAS,M,christian46@adventure-works.com,1962-01-16 00:00:00,90000,Partial College,Y,M,Professional,MR.,5
11283,ARTURO,LAL,M,arturo33@adventure-works.com,1962-10-26 00:00:00,110000,Bachelors,Y,M,Management,MR.,1
11284,THERESA,SERRANO,F,theresa12@adventure-works.com,1962-03-27 00:00:00,110000,Bachelors,Y,M,Management,MRS.,1
11285,JEREMY,ANDERSON,M,jeremy2@adventure-works.com,1962-03-19 00:00:00,120000,Partial College,N,M,Professional,MR.,1
11286,HUNTER,GRIFFIN,M,hunter16@adventure-works.com,1962-03-03 00:00:00,170000,Graduate Degree,Y,M,Management,MR.,0
11287,HENRY,GARCIA,M,henry16@adventure-works.com,1961-01-16 00:00:00,70000,Partial College,N,M,Professional,MR.,5
11288,CINDY,SANCHEZ,F,cindy19@adventure-works.com,1961-09-16 00:00:00,110000,Bachelors,Y,M,Management,MRS.,1
11289,MARIA,CARTER,F,maria53@adventure-works.com,1961-03-07 00:00:00,130000,Bachelors,Y,M,Management,MRS.,1
11290,KATELYN,SANCHEZ,F,katelyn26@adventure-works.com,1961-08-18 00:00:00,130000,Bachelors,Y,M,Management,MRS.,1
11291,JENNA,WRIGHT,F,jenna19@adventure-works.com,1961-05-05 00:00:00,130000,Bachelors,Y,M,Management,MRS.,1
11292,SETH,PHILLIPS,M,seth42@adventure-works.com,1961-11-05 00:00:00,150000,Partial College,N,S,Professional,MR.,1
11293,LUKE,LONG,M,luke28@adventure-works.com,1955-05-27 00:00:00,60000,High School,N,S,Professional,MR.,2
11294,DALTON,CLARK,M,dalton18@adventure-works.com,1955-09-03 00:00:00,60000,High School,N,M,Professional,MR.,2
11295,TAYLOR,LEWIS,F,taylor67@adventure-works.com,1954-05-16 00:00:00,80000,Partial High School,Y,S,Skilled Manual,MRS.,2
11296,HALEY,RICHARDSON,F,haley10@adventure-works.com,1935-10-07 00:00:00,50000,Graduate Degree,Y,S,Management,MRS.,2
11297,NOAH,COLEMAN,M,noah2@adventure-works.com,1935-02-02 00:00:00,70000,Graduate Degree,Y,S,Management,MR.,4
11298,JON,LUO,M,jon46@adventure-works.com,1935-03-03 00:00:00,70000,Graduate Degree,Y,M,Management,MR.,4
11299,ORLANDO,VAZQUEZ,M,orlando14@adventure-works.com,1936-04-01 00:00:00,70000,Graduate Degree,Y,M,Management,MR.,4
11300,FERNANDO,BARNES,M,fernando47@adventure-works.com,1960-03-03 00:00:00,80000,Partial College,N,M,Professional,MR.,5
11301,CAMERON,RODRIGUEZ,M,cameron38@adventure-works.com,1960-06-09 00:00:00,80000,Partial College,Y,M,Professional,MR.,5
11302,SPENCER,RUSSELL,M,spencer22@adventure-works.com,1960-12-12 00:00:00,90000,High School,N,S,Professional,MR.,4
11303,JULIA,COLEMAN,F,julia72@adventure-works.com,1960-10-11 00:00:00,90000,High School,N,S,Professional,MRS.,4
11304,JULIA,GARCIA,F,julia38@adventure-works.com,1960-03-17 00:00:00,100000,Partial College,Y,M,Professional,MS.,0
11305,SEAN,EVANS,M,sean31@adventure-works.com,1960-06-19 00:00:00,110000,Partial College,N,M,Professional,MR.,3
11306,MICAH,ZHOU,M,micah19@adventure-works.com,1960-06-22 00:00:00,110000,Partial College,N,M,Professional,MR.,3
11307,HUNTER,RODRIGUEZ,M,hunter53@adventure-works.com,1954-11-04 00:00:00,80000,Partial High School,Y,M,Skilled Manual,MR.,2
11308,IAN,GONZALES,M,ian57@adventure-works.com,1954-03-05 00:00:00,60000,High School,N,M,Professional,MR.,2
11309,VICTORIA,LEWIS,F,victoria20@adventure-works.com,1954-06-12 00:00:00,60000,High School,Y,S,Professional,MRS.,2
11310,ERIN,SANDERS,F,erin7@adventure-works.com,1953-07-09 00:00:00,70000,Graduate Degree,Y,S,Management,MRS.,3
11311,GABRIELLE,LOPEZ,F,gabrielle63@adventure-works.com,1953-08-24 00:00:00,70000,Graduate Degree,N,S,Management,MRS.,3
11312,SARA,RICHARDSON,F,sara10@adventure-works.com,1953-04-03 00:00:00,70000,Graduate Degree,Y,S,Management,MRS.,3
11313,TREVOR,JENKINS,M,trevor6@adventure-works.com,1953-02-27 00:00:00,70000,Graduate Degree,Y,S,Management,MR.,3
11315,HAILEY,WARD,F,hailey12@adventure-works.com,1953-10-01 00:00:00,70000,Graduate Degree,N,S,Management,MRS.,3
11316,LUKE,ALLEN,M,luke52@adventure-works.com,1953-11-17 00:00:00,60000,Graduate Degree,Y,M,Management,MR.,3
11317,VICTORIA,RUSSELL,F,victoria66@adventure-works.com,1952-09-17 00:00:00,40000,Partial College,N,S,Professional,MRS.,3
11318,JESSICA,WILSON,F,jessica54@adventure-works.com,1952-10-26 00:00:00,40000,Partial College,N,S,Professional,MRS.,3
11319,JADE,BAILEY,F,jade13@adventure-works.com,1937-04-27 00:00:00,70000,Graduate Degree,N,M,Management,MRS.,4
11320,MORGAN,HILL,F,morgan19@adventure-works.com,1937-06-26 00:00:00,80000,Graduate Degree,Y,M,Management,MRS.,4
11321,TERRANCE,RAMAN,M,terrance9@adventure-works.com,1938-07-08 00:00:00,90000,Bachelors,Y,M,Management,MR.,5
11322,SYDNEY,GARCIA,F,sydney78@adventure-works.com,1938-03-15 00:00:00,90000,Bachelors,Y,M,Management,MRS.,5
11323,JOSE,PATTERSON,M,jose33@adventure-works.com,1938-06-20 00:00:00,120000,Graduate Degree,Y,S,Management,MR.,2
11324,ZACHARY,ANDERSON,M,zachary39@adventure-works.com,1939-05-14 00:00:00,90000,Bachelors,Y,M,Management,MR.,5
11325,ELIJAH,ROSS,M,elijah7@adventure-works.com,1939-07-02 00:00:00,90000,Bachelors,Y,S,Management,MR.,5
11326,RAFAEL,XIE,M,rafael26@adventure-works.com,1939-06-26 00:00:00,130000,Bachelors,Y,M,Management,MR.,2
11327,JAIME,MORENO,M,jaime48@adventure-works.com,1940-03-04 00:00:00,90000,Bachelors,Y,M,Management,MR.,5
11328,JULIAN,GRIFFIN,M,julian20@adventure-works.com,1940-01-01 00:00:00,90000,Bachelors,Y,M,Management,MR.,5
11329,ANDY,ALVAREZ,M,andy9@adventure-works.com,1940-07-25 00:00:00,90000,Bachelors,Y,S,Management,MR.,5
11330,RYAN,THOMPSON,M,ryan38@adventure-works.com,1940-05-13 00:00:00,110000,Graduate Degree,Y,M,Management,MR.,2
11331,SAMANTHA,JENKINS,F,samantha32@adventure-works.com,1968-07-06 00:00:00,90000,Partial College,Y,M,Skilled Manual,MRS.,4
11332,DEANNA,RAMOS,F,deanna44@adventure-works.com,1962-10-04 00:00:00,10000,Graduate Degree,Y,S,Manual,MRS.,1
11333,EMILY,MILLER,F,emily6@adventure-works.com,1962-07-10 00:00:00,20000,Graduate Degree,Y,M,Clerical,MRS.,1
11334,NICOLE,BROWN,F,nicole4@adventure-works.com,1961-03-22 00:00:00,10000,Bachelors,Y,M,Manual,MRS.,1
11335,CARLA,RAMAN,F,carla14@adventure-works.com,1961-06-24 00:00:00,10000,Bachelors,Y,M,Manual,MRS.,1
11336,SHAUN,RAJI,M,shaun21@adventure-works.com,1962-03-12 00:00:00,20000,Graduate Degree,Y,M,Clerical,MR.,1
11337,JEROME,ROMERO,M,jerome7@adventure-works.com,1961-09-21 00:00:00,10000,Bachelors,Y,M,Manual,MR.,1
11338,FRANK,NAVARRO,M,frank17@adventure-works.com,1961-08-10 00:00:00,20000,Graduate Degree,Y,M,Clerical,MR.,1
11339,DENNIS,SHE,M,dennis25@adventure-works.com,1961-07-08 00:00:00,20000,Graduate Degree,Y,S,Clerical,MR.,1
11340,MELODY,MUNOZ,F,melody8@adventure-works.com,1936-04-06 00:00:00,10000,Graduate Degree,Y,M,Clerical,MRS.,1
11341,RANDY,ZENG,M,randy24@adventure-works.com,1936-08-21 00:00:00,20000,Graduate Degree,Y,M,Clerical,MR.,1
11342,MARSHALL,WANG,M,marshall0@adventure-works.com,1962-03-11 00:00:00,30000,Graduate Degree,Y,M,Clerical,MR.,5
11343,ARTHUR,CARLSON,M,arthur41@adventure-works.com,1958-09-13 00:00:00,10000,Bachelors,Y,M,Manual,MR.,1
11344,JESSIE,JIMENEZ,F,jessie3@adventure-works.com,1957-07-24 00:00:00,10000,Partial College,Y,M,Manual,MRS.,1
11345,ROBIN,RAMOS,F,robin13@adventure-works.com,1957-03-12 00:00:00,10000,Partial College,Y,S,Manual,MRS.,1
11346,DEANNA,GUTIERREZ,F,deanna37@adventure-works.com,1955-05-22 00:00:00,10000,Partial College,Y,S,Manual,MRS.,2
11347,ROY,NAVARRO,M,roy30@adventure-works.com,1955-12-23 00:00:00,10000,Partial College,Y,M,Manual,MR.,2
11348,SHAWN,RAI,M,shawn19@adventure-works.com,1955-09-22 00:00:00,10000,Partial College,Y,M,Manual,MR.,2
11349,MINDY,LUO,F,mindy10@adventure-works.com,1954-09-03 00:00:00,10000,Partial College,Y,M,Manual,MRS.,2
11350,CARA,ZHOU,F,cara5@adventure-works.com,1937-01-14 00:00:00,30000,Graduate Degree,Y,M,Clerical,MRS.,1
11351,ANNE,RAMOS,F,anne19@adventure-works.com,1939-04-06 00:00:00,20000,Bachelors,Y,S,Clerical,MRS.,1
11352,RAYMOND,RODRIGUEZ,M,raymond20@adventure-works.com,1940-03-07 00:00:00,10000,Partial College,Y,M,Manual,MR.,2
11353,CARRIE,ORTEGA,F,carrie19@adventure-works.com,1941-06-11 00:00:00,30000,Bachelors,Y,S,Clerical,MRS.,1
11354,DEANNA,SUAREZ,F,deanna45@adventure-works.com,1942-02-23 00:00:00,20000,Partial College,Y,M,Manual,MRS.,1
11355,ROBERTO,GUTIERREZ,M,roberto11@adventure-works.com,1942-12-28 00:00:00,40000,Graduate Degree,Y,M,Clerical,MR.,1
11356,TERRENCE,CARSON,M,terrence15@adventure-works.com,1980-05-27 00:00:00,10000,Partial College,N,S,Manual,MR.,0
11357,RAMON,YE,M,ramon9@adventure-works.com,1979-03-23 00:00:00,10000,Partial College,N,S,Manual,MR.,0
11358,CYNTHIA,MALHOTRA,F,cynthia9@adventure-works.com,1978-11-11 00:00:00,10000,Partial College,N,S,Manual,MS.,0
11359,JARROD,PRASAD,M,jarrod9@adventure-works.com,1978-09-04 00:00:00,10000,Partial College,N,S,Manual,MR.,0
11360,TYRONE,SERRANO,M,tyrone15@adventure-works.com,1978-08-02 00:00:00,10000,Partial College,Y,S,Manual,MR.,0
11361,CINDY,RAMOS,F,cindy22@adventure-works.com,1977-04-28 00:00:00,10000,High School,Y,M,Manual,MS.,0
11362,DAMIEN,SHAN,M,damien26@adventure-works.com,1977-11-11 00:00:00,10000,High School,N,M,Manual,MR.,0
11363,JULIAN,ROSS,M,julian5@adventure-works.com,1977-10-20 00:00:00,10000,High School,N,S,Manual,MR.,0
11365,BRITTNEY,SUN,F,brittney12@adventure-works.com,1979-06-09 00:00:00,10000,High School,N,S,Manual,MRS.,1
11366,VIRGINIA,PATEL,F,virginia4@adventure-works.com,1979-10-25 00:00:00,20000,Bachelors,Y,M,Clerical,MS.,0
11367,CALVIN,NARA,M,calvin15@adventure-works.com,1979-02-22 00:00:00,20000,Bachelors,Y,M,Clerical,MR.,0
11368,EDWARD,MILLER,M,edward28@adventure-works.com,1978-11-25 00:00:00,10000,High School,N,S,Manual,MR.,1
11369,ASHLEE,TANG,F,ashlee11@adventure-works.com,1978-08-04 00:00:00,20000,Bachelors,N,M,Clerical,MS.,0
11370,ALICIA,XU,F,alicia3@adventure-works.com,1978-04-01 00:00:00,20000,Bachelors,Y,M,Clerical,MS.,0
11371,LACEY,JAI,F,lacey1@adventure-works.com,1978-05-27 00:00:00,20000,Bachelors,Y,M,Clerical,MS.,0
11372,WENDY,ROMERO,F,wendy8@adventure-works.com,1978-05-15 00:00:00,20000,Bachelors,Y,S,Clerical,MS.,0
11373,CARLY,LUO,F,carly5@adventure-works.com,1943-09-20 00:00:00,30000,Bachelors,Y,M,Clerical,MRS.,1
11374,JIMMY,ORTEGA,M,jimmy26@adventure-works.com,1943-06-28 00:00:00,30000,Bachelors,Y,S,Clerical,MR.,1
11375,FRANCISCO,MARTINEZ,M,francisco19@adventure-works.com,1943-05-09 00:00:00,30000,Bachelors,Y,M,Clerical,MR.,1
11376,LANCE,VAZQUEZ,M,lance14@adventure-works.com,1943-06-10 00:00:00,40000,Graduate Degree,Y,S,Clerical,MR.,1
11377,DAVID,ROBINETT,M,david22@adventure-works.com,1961-02-23 00:00:00,30000,Graduate Degree,Y,M,Clerical,MR.,4
11378,SHANNON,LIANG,F,shannon15@adventure-works.com,1960-05-22 00:00:00,10000,High School,N,S,Manual,MRS.,1
11379,GARY,VAZQUEZ,M,gary25@adventure-works.com,1959-11-18 00:00:00,10000,High School,Y,M,Manual,MR.,1
11380,MITCHELL,KUMAR,M,mitchell7@adventure-works.com,1959-03-02 00:00:00,20000,Partial College,Y,S,Manual,MR.,2
11381,MEREDITH,RAMAN,F,meredith11@adventure-works.com,1959-08-22 00:00:00,20000,Partial College,Y,M,Manual,MRS.,2
11382,EDWARD,PATTERSON,M,edward59@adventure-works.com,1958-01-19 00:00:00,20000,Partial College,Y,M,Manual,MR.,2
11384,TIFFANY,WANG,F,tiffany1@adventure-works.com,1960-10-16 00:00:00,30000,Bachelors,Y,M,Clerical,MRS.,3
11385,MIGUEL,ALLEN,M,miguel24@adventure-works.com,1960-08-11 00:00:00,30000,Bachelors,Y,S,Clerical,MR.,3
11387,MEGAN,RAMIREZ,F,megan44@adventure-works.com,1959-06-02 00:00:00,40000,Graduate Degree,Y,S,Clerical,MRS.,3
11388,JOSEPH,MARTIN,M,joseph21@adventure-works.com,1959-07-24 00:00:00,40000,Graduate Degree,Y,M,Clerical,MR.,3
11389,KARL,SHAN,M,karl11@adventure-works.com,1970-04-24 00:00:00,10000,High School,N,S,Manual,MR.,1
11390,CHRISTINE,RAJI,F,christine16@adventure-works.com,1970-10-19 00:00:00,10000,High School,N,S,Manual,MRS.,1
11391,LINDSAY,XIE,F,lindsay3@adventure-works.com,1970-12-27 00:00:00,10000,High School,Y,S,Manual,MRS.,2
11392,WILLIE,ZHAO,M,willie8@adventure-works.com,1970-02-07 00:00:00,10000,High School,Y,S,Manual,MR.,2
11393,KURT,PAL,M,kurt12@adventure-works.com,1969-01-17 00:00:00,10000,High School,Y,S,Manual,MR.,2
11394,GEORGE,MCDONALD,M,george13@adventure-works.com,1969-10-23 00:00:00,10000,High School,Y,S,Manual,MR.,2
11395,BETH,GUTIERREZ,F,beth13@adventure-works.com,1970-10-18 00:00:00,30000,Bachelors,Y,S,Clerical,MS.,0
11396,IAN,LOPEZ,M,ian27@adventure-works.com,1969-10-05 00:00:00,10000,High School,N,M,Manual,MR.,2
11397,LATOYA,SHAN,F,latoya9@adventure-works.com,1969-06-04 00:00:00,20000,Partial College,N,S,Manual,MS.,0
11398,COLIN,NATH,M,colin41@adventure-works.com,1969-09-09 00:00:00,30000,Bachelors,Y,S,Clerical,MR.,0
11399,BRENDA,MEHTA,F,brenda17@adventure-works.com,1969-08-04 00:00:00,30000,Bachelors,Y,S,Clerical,MRS.,1
11400,FRANKLIN,RAJI,M,franklin38@adventure-works.com,1969-04-19 00:00:00,40000,Graduate Degree,Y,S,Clerical,MR.,0
11401,LINDA,NAVARRO,F,linda25@adventure-works.com,1969-08-26 00:00:00,40000,Graduate Degree,Y,M,Clerical,MS.,0
11402,KELLI,CAI,F,kelli21@adventure-works.com,1969-11-20 00:00:00,40000,Graduate Degree,Y,M,Clerical,MS.,0
11403,NANCY,SCHMIDT,F,nancy13@adventure-works.com,1969-01-09 00:00:00,40000,Graduate Degree,Y,S,Clerical,MS.,0
11404,MEGAN,TAYLOR,F,megan12@adventure-works.com,1952-01-01 00:00:00,10000,Partial College,N,S,Manual,MRS.,3
11405,BONNIE,GOEL,F,bonnie25@adventure-works.com,1952-02-17 00:00:00,10000,Partial College,N,S,Manual,MRS.,3
11406,LATOYA,XU,F,latoya4@adventure-works.com,1952-07-03 00:00:00,20000,Partial College,Y,M,Manual,MRS.,2
11407,MARIO,SHE,M,mario0@adventure-works.com,1952-04-02 00:00:00,20000,Partial College,Y,M,Manual,MR.,2
